"id","code","title","date_init","date_end","budget","grade","type_research","document","plan","location","objective","state_research","program_name","line_name"
4585,"T.CSA/2018.3/007","Efecto del Biol y estiercol de ovino en las propiedades del suelo y crecimiento del Cacao ([Theobroma cacao L.) en el Vivero Forestal de la Facultad de Recursos Naturales Renovables - UNAS","2018-05-01","2018-12-28",4376.9,1,1,"Resolucion N° 136-18-D-FRNR-UNAS",12,"Vivero Forestal - FRNR, UNAS - Tingo Maria","Determinar el efecto del biol y estiercol de ovino en las propiedades del suelo y crecimiento de las plantas de cacao CCN-51 (Theobroma cacao L) en el vivero Forestal de la Facultad de Recursos Naturales Renovables - UNAS|Evaluar las propiedades fiscoquimicas (pH, M.O,M,P,K y CIC) del suelo antes y despues de la investigacion|Evaluar el efecto del Biol y estiercol de ovino a diferentes concentraciones en los parametros, altura, diametro, peso fresco y peso seco de las plantas de cacao CCN51 (Theobroma cacao L.)|Determinar el porcentaje de mortandad de las plantulas bajo losefectos del tratamiento con biol y estiercol de ovino",4,"Ciencias Basicas","Ecologia y Conservacion de Suelos"
4586,"D.ADM/2018.3/001","Validacion y baremizacion de una escala abreviada para evaluar violencia en el trabajo de profesionales de la salud","2018-10-01","2020-09-30",21870,1,2,"Resolucion N° 292/2018-D-FCEA",12,"Centro de Salud M.I ""Piedra Liza"", Lima (Nivel I-4); Hospital de Tingo Maria; Centro de Salud Aucayacu (Nivel I-4); Universidad Nacional Agraria de la Selva","Validar y baremizar la escala abreviada de violencia en el trabajo de profesionales de la salud (EVT-Salud)|Evaluar la validez de  contenido de  la escala abreviada de violencia en el trabajo de profesionales de la salud (EVT-Salud)|Evaluar la validez de  criterio  de  la escala abreviada de violencia en el trabajo de profesionales de la salud (EVT-Salud)|Evaluar la validez de  constructo  de  la escala abreviada de violencia en el trabajo de profesionales de la salud (EVT-Salud)|Evaluar la confiabilidad segun consistencia interna de  la escala abreviada de violencia en el trabajo de profesionales de la salud (EVT-Salud)|Evaluar la confiabilidad segun estabilidad de respuestas de  la escala abreviada de violencia en el trabajo de profesionales de la salud (EVT-Salud)|Determinar baremos de categorizacion de la  violencia en el trabajo de profesionales de la salud evaluados mediante (EVT-Salud)",3,"Desarrollo Social","Capital Humano"
4587,"D.ADM/2018.3/002","Las Contrataciones Publicas y su pertinencia con los objetivos del Plan Estrategico Institucional en la Universidad Nacional Agraria de la Selva","2018-10-01","2021-12-31",31358,1,2,"Resolucion N° 292/2018-D-FCEA",12,"Huanuco - San Martin, Provincia de Leoncio Prado, Distrito Rupa Rupa","Identificar la pertinencia de las Contrataciones Publicas del Estado con los objetivos de Plan Estrategico Institucional en la Universidad Nacional Agrari de la Selva|Identificar la relacion del Plan Anual de Contrataciones Publicas del Estado con los objetivos de Plan Estrategico Institucional en la Universidad Nacional Agrari de la Selva|Identificar la relacion de los procesos de seleccion, licitacion publica con objetivos de Plan Estrategico Institucional en la Universidad Nacional Agrari de la Selva|Identificar la relacion de la calidad del gasto publico con los objetivos en la Universidad Nacional Agraria de la Selva",3,"Desarrollo Institucional","Institucionalidad"
4588,"D.ECN/2018.3/001","Propuesta de implementacion del enfoque de desarrollo endogeno en la provincia de Leoncio Prado","2018-10-01","2020-03-31",14500,1,2,"Resolucion N° 296/2018-D-FCEA",12,"Provincia de Leoncio Prado","Llegar a deterninar la factibilidad de eklaborar una propuesta de desarrollo local bajo el enfoque del desarrollo endogeno en favor de uno de los Distritos mas pobres de la Provincia|Explicar, difundir y sensibilizar a los actores locales respecto a la propuesta de desarrollo endogeno como alternativa para superar los problemas de pobreza y encaminar a la localidad hacia su desarrollo|Lograr la participacion activa de todos los actores locales en la formulacion de la propuesta",3,"Economia Aplicada","Crecimiento y desarrollo socio economico."
4589,"D.ECN/2018.3/002","La deuda publica interna y externa en el Peru:  2000  -  2017","2018-09-01","2020-01-31",8800,1,2,"Resolucion N° 292/2018-D-FCEA",12,"Tingo Maria","Determinar los principales factores que explican el dinamismo de la deuda publica interna y externa en el Peru:  2000 - 2017|Analizar el comportamiento de los ingresos corrientes del sector publico en el Peru en el periodo:  2000 - 2017|Analizar el dinamismo de la tasa de interes interbancaria en el Peru durante el periodo de estudio|Determinar y explicar la influencia de los ingresos corrientes en la deuda publica interna y externa del Peru en los años 2000 - 2017|Determinar y explicar la influencia de la tasa de interes interbancaria en la deuda publica interna y externa del Peru en los años 2000 - 2017",4,"Economia Aplicada","Crecimiento y desarrollo socio economico."
4590,"D.ECN/2018.3/003","Calidad de la Educacion Universitaria y el impacto en el ingreso de la PEA en Lima Metropolitana","2018-10-01","2020-09-30",1131,1,2,"Resolucion N° 292/2018-D-FCEA",12,"Tingo Maria","Analizar las caracteristicas de la calidad de la educacion universitaria en Lima Metropolitana y el impacto de esta variable mencionada en el Ingreso de la PEA con niveles de educacion superior para el periodo comprendido entre el 2001 - 2016|Analizar el impacto de las variables explicativas y determinar cuales deben ser las variables mas importantes para comprobar la calidad de una casa superior|Determinar si la calidad educativa tiene un impacto en el ingreso de los estudiantes universitarios|Comparar el ingreso de las universidades publicas y privadas determinando cual presenta en promedio un mayor ingreso",3,"Economia Aplicada","Gestion publica"
4591,"T.IIA/2018.3/002","Evaluacion de la calidad fisica, fisicoquimica y sensorial de granos de cafe verde oro (Coffea arabica L.) de diferentes zonas - Leoncio Prado","2018-09-01","2019-02-28",4645.8,1,1,"Oficio  N° 305-2018-D-FIIA-UNAS / Acuerdo N° 023-2018-C.F-FIIA-UNAS",12,"Leoncio Prado","Evaluar la calidad fisica, fisicoquimica y sensorial de los granos de cafe verde oro (Coffea arabica L.) de diferentes zonas - Leoncio Prado|Evaluar la calidad fisca y fisicoquimica de los granos de cafe verde oro de diferentes zonas -Leoncio Prado|Evaluar la calidad sensorial (atributos de catacion y calidad en taza)  de cafe verde oro de diferentes zonas -Leoncio Prado",4,"Ciencia y Tecnologia de Alimentos","Gestion de la Calidad"
4592,"T.IIA/2018.3/003","Evaluacion de la calidad de los granos de arroz (Oriza sativa) durante el pulido","2018-09-01","2019-02-28",2347.4,1,1,"Oficio N° 304-2018-D-FIIA-UNAS / Acuerdo N° 022-2018-C.F.FIIA-UNAS",12,"Tingo Maria","Evaluar la blancura, transparencia e indice de pulimento y el contenido proteinico durante el pulido de las variedades de arroz Esperanza, conquista y Puntilla|Evaluar el contenido proteinico del grano entero antes  del pulido de las variedades de arroz Esperanza, conquista y Puntilla|Evaluarla blancura, transparencia e indice de pulimento y el porcentaje de proteinas despues  del pulido de las variedades de arroz|Evaluarla sensorialmente el arroz cocido en funcion al tiempo de pulido de las variedades Esperanza,conquista y Puntilla",2,"Ciencia y Tecnologia de Alimentos","Gestion de la Calidad"
4593,"D.IIA/2018.3/001","Analisis cuantitativo de Benzocaina en mezclas solidas usando espectroscopia Raman y metodos quimiometricos","2018-11-06","2020-03-31",2482.15,1,2,"Oficio N° 313-2018-D-FIIA-UNAS / rESOLUCION n° 071-2018-D-FIIA-UNAS",12,"Laboratorio Central UNAS","Evaluar lacapacidad de la espectroscopiaRaman para obtener mediciones cuantitativas de benzocaina presente en una mezcla compleja|Obtener mediciones cuantitativas de una mezcla compleja de benzocaina, cafeina y glucosa",3,"Ciencias Basicas","Quimica pura y aplicada"
4595,"T.ZTC/2018.4/001","Carbono almacenado en sistemas con pastura natural y pastura mejorada (Brachearia decumbens) en el distrito de Jose Crespo y Castillo","2010-04-12","2011-09-07",0,1,1,"SUSTENTADO ZTC",1,"Jose Crespo y Castillo","Estimar el potencial de carbono almacenado en sistemas con pastura natural y mejorado",4,"No Definido","No Definido"
4598,"T.ZTC/2018.4/002","Macrofauna del suelo en diferentes usos de la tierra en sistemas ganaderos en el distrito de Jose Crespo y Castillo - Aucayacu","2011-05-09","2012-05-07",0,1,1,"SUSTENTADO ZTC",1,"Jose Crespo y Castillo - Aucayacu","Evaluar la macrofauna del suelo en distintos sistemas ganaderos",4,"No Definido","No Definido"
4599,"T.ZTC/2018.4/003","Carbono almacenado en tres sistemas ganaderos en el distrito de Jose Crespo y Castillo -Aucayacu","2011-11-21","2012-12-20",0,1,1,"SUSTENTADO ZTC.",1,"Jose Crespo y Castillo -Aucayacu","Determinar la reserva del carbono almacenado en tres diferentes sistemas ganaderos",4,"Gestion academica y biodiversidad","Valoracion de la Biodiversidad"
4600,"T.ZTC/2018.4/004","Uso de tres especies de leguminosas para la recuperacion de pastura degradadas en el distrito de Jose Crespo y Castillo - Aucayacu","2011-10-17","2012-11-20",0,1,1,"SUSTENTADO ZTC",1,"Jose Crespo y Castillo - Aucayacu","Evaluar tres especies de leguminosas para la recuperacion de pasturas degradadas",4,"No Definido","No Definido"
4601,"T.ZTC/2018.4/005","Macrofauna del suelo en diferentes sistemas de produccion ganadero en el distrito de Palcazu, Iscozacin","2013-02-20","2014-01-14",0,1,1,"SUSTENTADO ZTC",1,"distrito de Palcazu, Iscozacin","Evaluar la macrofauna del suelo en distintos sistemas ganaderos",4,"No Definido","No Definido"
4602,"T.EPG/2018.4/001","Efecto del componente arboreo de sistemas silvopastoriles sobre la distribucion espacial de nutrientes, biomasa microbial y densidad de lombrices en el suelo bajo pastoreo","2016-02-08","2017-02-01",0,2,3,"SUSTENTADO EPG",1,"Aucayacu","Evaluar el efecto del componente arboreo sobre las caracteristicas fisicas, quimicas y biologicas del suelo",4,"No Definido","No Definido"
4605,"T.EPG/2018.4/002","Carbono almacenado en la zona de bosque de proteccion del parque nacional Tingo Maria","2014-10-13","2015-11-18",0,2,3,"SUSTENTADO EPG",1,"Tingo Maria","Estimar el almacenamiento de carbono aereo en diferentes categorias de vegetacion del bosque",4,"No Definido","No Definido"
4606,"T.ZTC/2018.4/006","Planificacion participativa para la implementacion de sistemas silvopastoriles como contribucion al desarrollo de la cuenca del rio Pichis-Peru","2007-02-05","2008-02-01",0,1,1,"SUSTENTADO ZTC.",1,"","Realizar el diagnostico rural participativo de la situacion actual de los recursos naturales",4,"No Definido","No Definido"
4607,"T.ZTC/2018.4/007","Planificacion participativa para la implementacion de sistemas silvopastoriles en la microcuenca del rio Huitoyacu-Codo del Pozuzo","2007-02-12","2008-02-16",0,1,1,"SUSTENTADO ZTC.",1,"","Determinar propuestas participativas para la implementacion de sistemas pastoriles",4,"No Definido","No Definido"
4609,"T.ZTC/2018.4/008","efecto de cuatro densidades de cultivo de Oreochromis niloticus (tilapia) en fase de crecimiento, sobre los parametros bioeconomicos","2016-04-04","2017-04-14",0,1,1,"SUSTENTADO ZTC.",1,"","Determinar el efecto de cuatro densidades de cultivo de tilapia sobre los parametros bioeconomicos",4,"No Definido","No Definido"
4610,"T.ZTC/2018.4/009","Respuesta biologica del pasto marandu (Brachiaria brizantha L.) al estres hidrico en vivero en Tingo Maria","2017-03-06","2018-03-23",0,1,1,"SUSTENTADO ZTC.",1,"Tingo Maria","Determinar la respuesta biologica del pasto marandu al estres hidrico en situaciones de vivero",4,"No Definido","No Definido"
4611,"D.CNT/2018.3/001","Percepciones de los estudiantes de la Escuela Profesional de contabilidad en la Universidad Nacional Agraria de la Selva, respecto al incolucramiento en el proceso de Autoevaluacion y su vinculacion con sus perspectivas laborales","2018-09-01","2020-03-30",6200,1,2,"Resolucion N! 169/2018-D-FCC",12,"Tingo Maria","El objetivo del presente estudio es conocer y establecer el significado de las percepciones de los estudiantes de la Escuela Profesional de Contabilidad en la Universidad Nacional Agraria de la Selva, respecto a su involucramiento en el proceso de autoevaluacion desu carrera y su relacion con sus perspectivas laborales futuras|El objetivo del presente estudio es conocer y establecer el significado de las percepciones de los estudiantes de la Escuela Profesional de Contabilidad en la Universidad Nacional Agraria de la Selva, respecto a su involucramiento en el proceso de autoevaluacion desu carrera y su relacion con sus perspectivas laborales futuras",3,"Ciencias Sociales y Desarrollo Sostenible","Contabilidad"
4612,"D.CNT/2018.3/002","Impacto de la responsabilidad social en la formacion de Contadores Publicos en la Universidad Nacional Agraria de la Selva:  2017 - 2018","2018-09-01","2020-03-31",12945,1,2,"Resolucion N° 169 /2018-D-FCC",12,"Tingo Maria","Analizar la adquisiscion de competencias genericxas de los alumnos de la Facultad de Contabilidad de la UNAS mediante la participacion social curricular como uno de los ejes de la Responsabilidad Social Universitaria|Determinar el impacto de la etica en la formacion del contador Publico en la UNAS con relacion a la responsabilidad social|Precisar la importancia de los tipos de impacto universitario en la formacion de Contadores Publicos en la UNAS",3,"Ciencias Sociales y Desarrollo Sostenible","Contabilidad"
4613,"D.CNT/2018.3/003","Crisis en la situacion economica y financiera en las Empresas Agroindustriales en la Provincia de Leoncio Prado","2018-08-01","2020-03-31",13570,1,2,"Resolucion N° 169 /2018-D-FCC",12,"Tingo Maria","Investigar los factores que determinaron la crisis en la situacion economica y financiera de la Empresas Agroindustriales  en la Provincia de Leoncio Prado|Determinar si las fuentes de cooperacion economica internacional incide en mejorar la liquidez|Evaluar si la aplicacion de responsabilidades a directivos y gerente incide en evitar perdidas economicas|Determinar si el control de los ingresos y gastos presupuestados incide en mejorar la rentabilidad|Evaluar la inversioneconomica y financiera en la compra de activos fijos incide en obtener rentabilidad|Establecer si la diversificacion de productos y servicios incide en la rentabilidad de las Empresas Agroindustriales",3,"Ciencias Sociales y Desarrollo Sostenible","Finanzas"
4614,"D.IIA/2018.4/001","Modelacion y simulacion de la cinetica del secado de la Pituca Blanca y Morada (Colocasia esculenta)","2018-12-01","2020-01-31",6749.6,1,2,"Oficio N° 371-2018-D-FIIA-UNAS",12,"Universidad Nacional Agraria de la Selva","Modelar y simular la cinetica del secado de la pituca blanca y morada|Modelar la cinetica del proceso de secado de las rebanadas del cormo blanco y morado (Colocacia esculenta) en funcion de la temperatura y velocidades de aire|Calcular la difusividad efectiva y la energia de activacion a las diferentes temperaturas y velocidades de aire|Simular el proceso de transferencia de masa mediante el sofware de Matlab version R2014a",4,"Ingenieria de Alimentos","Procesos en la Ingenieria de Alimentos"
4615,"T.ZTC/2018.4/010","Inclusion de diferentes nivels de harina de King Grass Morado (Pennisetum purpureum x Pennisetum typhoides) en la alimentacion de cuyes (Cavia Porcellus L.) en fase de acabado","2018-12-19","2018-12-19",0,1,1,"Acta de Sustentacion de Tesis 28/03/2017",12,"Granja Pecuaria Forestal y Servicios ALVARITO E.I.R.L, Distrito de amarilis, Provincia de Huanuco, Region Huanuco","Evaluar el nivel optimo de inclusion de la harina de King Grass Morado en la dieta de cuyes de la linea Peru en fase de acabado, alimentados con dietas integrales incluidas con diferentes niveles de harina de King Grass Morado|Calcular el consumo de alimento, ganancia de peso, conversion alimenticia, beneficio neto y merito economico de cuyes de la linea Peru en fase de acabado alimentados con dietas integrales incluidas coin diferentes niveles de harina de King Grass Morado|Determinar el rendimiento de carcasa, el peso relativo de grasa perirenal y ciego de cuyes en fase de acabado alimentados con dietas integrales incluidas con diferentes niveles de King Grass Morado",4,"Informacion para el desarrollo pecuario","Produccion, manejo y conservacion de plantas forrajeras y forestales"
4616,"T.ZTC/2018.4/011","Respuesta biologica del Pasto Marandu (Brachiaria brizantha L.) al estres hidrico en vivero en Tingo Maria","2018-12-19","2018-12-19",0,1,1,"Acta de sustentacion de tesis : 26/03/2018",12,"Area de Lombricultura de la Facultad de Zootecnia de la Universidad Nacional Agraria de la Selva","Evaluar el efecto del estres hidrico en el Pasto Marandu (brachiaria brizantha L.) en vivero en la ciudad de Tingo Maria|Medir la respuesta biologica con respecto a la variable agronomica en altura de planta del Pasto Marandu por efecto del estres hidrico en la ciudad de Tingo Maria|Comparar el efecto de la humedad del suelo en produccion de biomasa aerea y biomasa radicular del Pasto Marandu (Brachiaria brizantha L.) en vivero|Evaluar la relacion entre  biomasa aerea y biomasa radicular del Pasto Marandu (Brachiaria brizantha L.) por efecto del estres hidrico en Tingo Maria|Determinar la  biomasa aerea y biomasa total del Pasto Marandu (Brachiaria brizantha L.) en vivero bajo cuatro niveles de humedad del suelo en la ciudad de Tingo Maria",4,"Informacion para el desarrollo pecuario","Produccion, manejo y conservacion de plantas forrajeras y forestales"
4617,"T.IIA/2018.4/001","Evaluacion antioxidante y contenido fenolico de infusiones a base de mezclas de hojas de hierba Luisa, rizoma de Kion y cascara de cafe","2018-08-01","2019-02-28",5599,1,1,"Oficio N° 370-2018-D-FIIA.-UNAS / Acuerdo N° 034-2018-C-F.-FIIA-UNAS",12,"Centro de Investigacion para elDesarrollo Biotecnologico de la Amazonia (CIDBAM)","Cuantificar polifenoles totales, flavonoides, antocianinas, actividad antioxidante y determinar la aceptabilidad sensorial de infusiones obtenidas de filtrantes a base de mezclas de hojas de hierba Luisa, rizomas de kion y cascara de cafe|Cuantificar polifenoles totales, flavonoides, antocianinas, actividad antioxidante y determinar la aceptabilidad sensorial de infusiones obtenidas de filtrantes a base de mezclas de hojas de hierba Luisa, rizomas de kion y cascara de cafe|Evaluar la estabilidad antioxidante de la infusion obtenida obtenidas de filtrantes a base de mezclas de hojas de hierba Luisa, rizomas de kion y cascara de cafe tratadas termicamente durante el almacenamiento",2,"Ciencia y Tecnologia de Alimentos","Nutricion y alimentos funcionales"
4618,"D.IIA/2019.1/001","Propiedades termofisicas y reologicas de la Miel de Abeja (Apis mellifera L.) producida en diferentes Regiones del Peru","2019-01-01","2020-03-31",4108.5,1,2,"Oficio N° 031-2019-D-FIIA-UNAS",12,"Universidad Nacional Agraria de la Selva","Evaluar  las propiedades termofisicas  de las mieles producidas en las  Regiones : Huanuco, Junin y Ucayali|Evaluar  las propiedades termofisicas  de las mieles producidas en las  Regiones : Huanuco, Junin y Ucayali",3,"Ingenieria de Alimentos","Procesos en la Ingenieria de Alimentos"
4619,"D.IIA/2019.1/002","Contenido mineral e identificacion de grupos funcionales que contribuyen a la capacidad antioxidante de infusiones herbarias y Te","2019-01-01","2020-03-31",4272.4,1,2,"Oficio N° 030-2019-D.FIIA-UNAS",12,"Universidad Nacional Agraria de la Selva","Determinar el contenido mineral e identificar y los grupos funcionales que contribuyen a la capacidad antioxidante de infusiones herbarias y Te|Determinar el contenido mineral Al, As, Cd, Cr, Pb, B,, Cu, S, Zn,Fe, Mn, K, Mg, Ca, Na, P de infusiones herbarias y Te mediante ICP|Identificar los grupos funcionales que contribuyen a la capacidad antioxidante utilizando espectroscopia infrarojo IF-IR de infusiones herbarias y Te",3,"Ciencia y Tecnologia de Alimentos","Nutricion y alimentos funcionales"
4620,"T.RNR/2018.4/001","Efecto del sustrato y tamaño de semilla en la germinacion y crecimiento inicial de la Cedrela odorata L. ""Cedro colorado"" en condiciones de Laboratorio","2018-06-30","2018-10-31",2430,1,1,"Resolucion N° 232-18-D-FRNR-UNAS",12,"Laboratorio de Certificacion de Semillas de la FRNR - UNAS, Tingo Maria","Evaluar el efecto del sustrato y tamaño de semilla en la germinacion y crecimiento inicial de la Cedrela odorata L. ""Cedro Colorado"" en condiciones de Laboratorio|Definir el mejor sustrato y tamaño de semilla de acuerdo a su tiempo de germinacion, poder y energia germinativa de la   Cedrela odorata L. ""Cedro Colorado"" en condiciones de Laboratorio|Definir el mejor sustrato y tamaño de semilla de acuerdo al crecimiento inicial (longitud aerea, longitud de raiz y biomasa)  de la   Cedrela odorata L. ""Cedro Colorado"" en condiciones de Laboratorio",2,"Biotecnologia","Recursos geneticos y banco de germoplasma"
4621,"T.RNR/2018.4/002","Productividad de Pleurotus djamor (Rumph, ex Fr) Boedijn usando como sustratos pulpa de cafe y paja de arroz suplementados con maiz molido","2018-09-01","2019-02-28",2670.25,1,1,"Resolucion N° 231-18-D-FRNR-UNAS",12,"Laboratorio de Micologia y Tecnologia de la Propagacion - Invernadero Particular","Evaluar lña productividad de pleurotus djamor usando como sustratos pulpa de cafe y paja de arroz suplementados con maiz  molido|Determinar la produccion en base a peso fresco (g) del hongo Pleurotus djamor en los sustratos pulpa de cafe y paja de arroz suplementados con maiz  molido|Determinar el tiempo transcurrido entre la inoculacion de la semilla  del hongo y el inicio de la fructificacion de  Pleurotus djamor en los sustratos pulpa de cafe y paja de arroz suplementados con maiz  molido|Determinar la eficiencia biologica, rendimiento y tasa de produccion  del hongo  Pleurotus djamor en los sustratos pulpa de cafe y paja de arroz suplementados con maiz  molido",2,"Biotecnologia","Recursos geneticos y banco de germoplasma"
4622,"T.RNR/2018.4/003","Caracterizacion de la biomada y densidad de raices finas en los Sistemas de Uso del Suelo en la Provincia de Leoncio Prado","2018-11-01","2019-04-30",3679.5,1,1,"Resolucion N° 286-18-D-FRNR-UNAS",12,"Tingo Maria","Determinar la caracterizacion de los Sistemas de Uso de Suelos sobre la biomasa y densidad de raices finas en las zonas de Rondos, Pueblo Nuevo, Bella y el BRUNAS de la Provincia de Leoncio Prado|Determinar la biomasa de la raices finas en cuatro sistemas de uso de suelos en la Provincia de Leoncio Prado|Determinar la densidad de la raices finas en cuatro sistemas de uso de suelos en la Provincia de Leoncio Prado",2,"Biotecnologia","Recursos geneticos y banco de germoplasma"
4623,"T.RNR/2018.4/004","Caracterizacion de la biomasa y densidad de raices finas en los Sistemas de Uso del  Suelo en la Provincia de Leoncio Prado","2018-11-01","2019-04-30",3679.5,1,1,"Resolucion N° 286-18-D-FRNR-UNAS",12,"Tingo Maria","Determinar la caracterizaqcion de los Sistemas de Uso de Suelos sobre la biomasa y densidad de raices finas en las zonas de Rondos, Pueblo Nuevo, Bella y el BRUNAS de la Procincia de Leoncio Prado|Determinar la biomasa de las raices finas en cuatro Sistemas de Uso de Suelos en la Provincia de Leoncio Prado|Determinar la densidad de  raices finas en cuatro Sistemas de Uso de Suelos en la Provincia de Leoncio Prado",2,"Valoracion de la Biodiversidad y Recursos Naturales","Aprovechamiento y uso de los recursos naturales"
4624,"T.RNR/2018.4/005","Estudio Socioeconomico de los Productores de la Hoja de Bijao (Calathea sp) en el sector La Divisoria, año 2018","2018-11-01","2019-03-31",4702.5,1,1,"Resolucion N° 285-18-D-FRNR-UNAS",12,"Sector Aguaytia, Region Ucayali","Determinar los aspectos socioeconomicos  que presentan los prodductores de hoja de bijao (Calathea sp) en el Sector La Divisoria, año 2018|Caracterizar los aspectos socioeconomicos  de los productores de hoja de bijao (Calathea sp) en el Sector La Divisoria, año 2018|Determinar la aceptacion o rechazo de la produccion de la hoja del bijao (Calathea sp) en el sector La Divisoria, año 2018",2,"Valoracion de la Biodiversidad y Recursos Naturales","Aprovechamiento y uso de los recursos naturales"
4625,"T.FRS/2018.4/001","Efecto de sustratos y abonos organicos en la germinacion y crecimiento inicial de Pinus tecunumanii Eguiluz & J.P. Perry ""Pino"" en condiciones de Vivero y Laboratorio","2018-10-01","2019-03-31",5240,1,1,"Resolucion N° 270-18-D-FRNR-UNAS",12,"Laboratorio de Certificacion de Semillas de la FRNR - UNAS - Tingo Maria","Evaluar el efecto de sustratos y abonos organicos en la germinacion y crecimiento inicial de Pinus tecunumanii Eguiluz & J.P. Perry ""Pino"" en condiciones de Laboratorio y Vivero|Determinar el tiempo de  germinacion, poder germinativo y energia germinativa de las semillas  de Pinus tecunumanii ""Pino"" en condiciones de Laboratorio|Determinar la longitud aerea, radicular y la produccion de biomasa de los plantones de P. tecunumanii ""Pino"" bajo diferentes sustratos y abonos organicos en dois vieros forestales",4,"Gestion de Boques y Plantaciones Forestales","Silvicultura, manejo y ordenacion de bosques"
4626,"T.FRS/2018.4/002","Efecto de ebullicion del Aserrin y tamaño de semilla en la germinacio de la Swietenia macrophylla King ""Caoba"" en condiciones de Laboratorio","2018-08-01","2019-01-31",3090,1,1,"Resolucion N° 251-18-D-FRNR-UNAS",12,"Laboratotio de Certificacion de Semillas de la Facultad de Recursos Naturales Renovables","Evaluar el efecto del tiempo de ebullicion del aserrin y tamaño de semillas en la germinacion de la Swietenia macrophylla King ""Caoba"" en Laboratorio|Determinar el poder y energia germinativa de las semillas de S. macrophylla King en diferentes tiempos de ebullicion del aserrin|Determinar el poder y energia germinativa de las semillas de S. macrophylla King en diferentes tamaños de semilla",2,"Gestion de Boques y Plantaciones Forestales","Silvicultura, manejo y ordenacion de bosques"
4627,"T.FRS/2018.4/003","Caracterizacion de variables dasometricas y estimacion de Biomasa Aerea de Cedrelinga cateniformis (Ducke) Ducke en el Bosque Reservado UNAS - Tingo Maria, Huanuco","2018-10-01","2019-05-31",24851.2,1,1,"Resolucion N° 262-18-D-FRNR-UNAS",12,"Bosque Reservado de la UNAS","Realizar la caracterizacion de variables dasometricas y estimacion de la biomasa aerea de Cedrelinga cateniformis (Ducle) Ducke en el Bosque Reservado de la UNAS - Tingo Maria, Huanuco - Peru|Determinar el numero de individuos, area basal (m cuadrado) y volumen maderable (metro cubico) por categoria diametrica de Cedrelinga cateniformis (Ducke) Ducke en el Bosque Reservado de la UNAS de Cedrelinga cateniformis (Ducle) Ducke en el Bosque Reservado de la UNAS - Tingo Maria, Huanuco - Peru|Estimar el contenido de biomasa aerea de Cedrelinga cateniformis (Ducle) Ducke a traves del metodo indirecto en el Bosque Reservado de la UNAS",4,"Gestion de Boques y Plantaciones Forestales","Silvicultura, manejo y ordenacion de bosques"
4628,"T.FRS/2018.4/004","Trazabilidad del aprovechamiento forestal en la parcela  corta N° 1 de la Comunidad Nativa Sinchi Roca, Distrito de Tournavista, Huanuco - Peru","2018-10-01","2019-03-31",2710.4,1,1,"Resolucion N° 269-18-D-FRNR-UNAS",12,"Comunidad Nativa Sinchi Roca","Evaluar la trazabilidad del aproivechamiento forestal en la parcela de corta N° 1 de la comunidad Nativa Sinchi Roca, Distrito Tournavista, Huanuco - Peru|Validar las especies forestales aprobadas del Censo Forestal utilizando la trazabilidad del aprovechamiento forestal en la Parcela de Corta N° 1|Determinar el volumen de todas  las especies forestales aprobadas  utilizando la trazabilidad del aprovechamiento forestal en la Parcela de Corta N° 1|Determinar  las principales causas que impiden el arrastre de trozas al 100%  utilizando la trazabilidad del aprovechamiento forestal en la Parcela de Corta N° 1",2,"Gestion de Boques y Plantaciones Forestales","Silvicultura, manejo y ordenacion de bosques"
4629,"T.FRS/2018.4/005","Evaluacion de las propiedades fisicas de Brosimum utile (Kunth) OKEN ""PANGUANA"" proveniente de la Parcela de Corta N° 05, Plan perativo N° 03 de la comunidad Nativa Yamino - Ucayali","2018-09-01","2019-04-30",4774,1,1,"Resolucion N° 259-18-D-FRNR-UNAS",12,"Laboratorio de Anatomia de la Madera","Evaluar las propiedades fisicas a lo largo del eje longitudinal y transversal del fuste de Brosimum utile (Kunth) Oken ""Panguana"" provenientes de la Parcela de Corta N° 05, Plan Operativo N° 03 de la Comunidad Nativa Yamino - Ucayali|Determinar el contenido de humedad saturada y seca al aire de Brosimum utile  (Kunth) Oken ""Panguana"" a lo largo del eje longitudinal y transversal|Determinar las densidades:  saturada, seca al aire, basica y anhidra de  Brosimum utile  (Kunth) Oken ""Panguana"" a lo largo del eje longitudinal y transversal|Determinar las contracciones:  radial, tangencial, longitudinal, contraccion volumetrica y relacion tangencial / radial  de  Brosimum utile  (Kunth) Oken ""Panguana"" a lo largo del eje longitudinal y transversal",4,"Ciencias Basicas","Fisica de la Madera"
4630,"T.CSA/2019.1/001","Coeficiente de cultivo para el maiz (Zea mays L.) utilizando lisimetros de drenaje durante Octubre - Marzo en la Estacion Climatica ""Jose Abelardo Quiñonez""","2018-10-01","2019-03-31",3739.45,1,1,"Resolucion N° 252-18-D-FRNR-UNAS",12,"Estacion Metereologica Jose Abelardo Quiñonez (UNAS)","Estimar el coeficiente de cultivo para el maiz (Zea mays) utilizando lisimetros de drenaje a partir del mes de octubre hasta enero en la Estacion Metereologica Abelardo Quiñonez de la UNAS|Monitorear las principales variables de la estacion climatica (radiacion solar, temperatura, humedad relativa y velocidad del viento)|Determinar la evopotranspiracion de referencia segun Penman y Monteith y el tanque evaporimetro clase A|Realizar el balance hidrico en el suel9o para obtener el valor del coeficiente de cultivo de maiz  (Zea mays) en el periodo octubre - enero",2,"Ciencias Basicas","Climatologia"
